county_text,county,state,cost_per_kwh
T29207,Stoddard,MO,0.1038154699999999
T29209,Stone,MO,0.1134766666666666
T29211,Sullivan,MO,0.12679870999999998
T29213,Taney,MO,0.1137943383333333
T29215,Texas,MO,0.095968645
T29217,Vernon,MO,0.125842905
T29219,Warren,MO,0.093267474
T29221,Washington,MO,0.09312820666666666
T29223,Wayne,MO,0.1036592799999999
T29225,Webster,MO,0.0946013939999999
T29227,Worth,MO,0.10722505666666665
T29229,Wright,MO,0.10168714
T29510,St Louis City,MO,0.09052868666666661
T30001,Beaverhead,MT,0.1026400225
T30003,Big Horn,MT,0.1249639199999999
T30005,Blaine,MT,0.131926825
T30007,Broadwater,MT,0.1026400225
T30009,Carbon,MT,0.1249639199999999
T30011,Carter,MT,0.12867997
T30013,Cascade,MT,0.13452751
T30015,Chouteau,MT,0.13773749
T30017,Custer,MT,0.13322642
T30019,Daniels,MT,0.083411912
T30021,Dawson,MT,0.11978794
T30023,Deer Lodge,MT,0.1026400225
T30025,Fallon,MT,0.12607394
T30027,Fergus,MT,0.14094747
T30029,Flathead,MT,0.097993738
T30031,Gallatin,MT,0.09971742249999994
T30033,Garfield,MT,0.13598928
T30035,Glacier,MT,0.110948295
T30037,Golden Valley,MT,0.13850301999999998
T30039,Granite,MT,0.11090035
T30041,Hill,MT,0.13128082
T30043,Jefferson,MT,0.1026400225
T30045,Judith Basin,MT,0.13452751
T30047,Lake,MT,0.097945793
T30049,Lewis and Clark,MT,0.12161417
T30051,Liberty,MT,0.12807084
T30053,Lincoln,MT,0.09877812799999995
T30055,McCone,MT,0.13417685
T30057,Madison,MT,0.1026400225
T30059,Meagher,MT,0.1084458425
T30061,Mineral,MT,0.11090035
T30063,Missoula,MT,0.09983386450000001
T30065,Musselshell,MT,0.1249639199999999
T30067,Park,MT,0.095705056
T30069,Petroleum,MT,0.145690575
T30071,Phillips,MT,0.12290618
T30073,Pondera,MT,0.110948295
T30075,Powder River,MT,0.125489595
T30077,Powell,MT,0.11090035
T30079,Prairie,MT,0.13598928
T30081,Ravalli,MT,0.10018653
T30083,Richland,MT,0.08595946899999996
T30085,Roosevelt,MT,0.087464182
T30087,Rosebud,MT,0.13322642
T30089,Sanders,MT,0.095705056
T30091,Sheridan,MT,0.073490956
T30093,Silver Bow,MT,0.1026400225
T30095,Stillwater,MT,0.12727630499999995
T30097,Sweet Grass,MT,0.12560143000000001
T30099,Teton,MT,0.12807084
T30101,Toole,MT,0.10028242
T30103,Treasure,MT,0.12909516999999995
T30105,Valley,MT,0.12290618
T30107,Wheatland,MT,0.13850301999999998
T30109,Wibaux,MT,0.0844547559999999
T30111,Yellowstone,MT,0.12909516999999995
T31001,Adams,NE,0.094842833
T31003,Antelope,NE,0.10215247499999999
T31005,Arthur,NE,0.14109681499999993
T31007,Banner,NE,0.1397254399999999
T31009,Blaine,NE,0.1232988699999999
T31011,Boone,NE,0.098722025
T31013,Box Butte,NE,0.140467755
T31015,Boyd,NE,0.1129317999999999
T31017,Brown,NE,0.1232988699999999
T31019,Buffalo,NE,0.10733680500000001
T31021,Burt,NE,0.10741163
T31023,Butler,NE,0.1110992
T31025,Cass,NE,0.10761589
T31027,Cedar,NE,0.10212354499999995
T31029,Chase,NE,0.12044861
T31031,Cherry,NE,0.12431129999999994
T31033,Cheyenne,NE,0.10841321350000001
T31035,Clay,NE,0.10271939
T31037,Colfax,NE,0.1047889
T31039,Cuming,NE,0.1111384
T31041,Custer,NE,0.12527418999999995
T31043,Dakota,NE,0.1010577195
T31045,Dawes,NE,0.14463163
T31047,Dawson,NE,0.10081014349999995
T31049,Deuel,NE,0.11723787
T31051,Dixon,NE,0.0961163595
T31053,Dodge,NE,0.11087561499999996
T31055,Douglas,NE,0.1139631299999999
T31057,Dundy,NE,0.11084178
T31059,Fillmore,NE,0.10630416
T31061,Franklin,NE,0.1055312515
T31063,Frontier,NE,0.11105176
T31065,Furnas,NE,0.14249937
T31067,Gage,NE,0.1021563
T31069,Garden,NE,0.1397254399999999
T31071,Garfield,NE,0.12127300999999995
T31073,Gosper,NE,0.115251755
T31075,Grant,NE,0.13288352999999994
T31077,Greeley,NE,0.10885268499999995
T31079,Hall,NE,0.09577099599999994
T31081,Hamilton,NE,0.1063001399999999
T31083,Harlan,NE,0.11945175
T31085,Hayes,NE,0.12044861
T31087,Hitchcock,NE,0.11829017499999994
T31089,Holt,NE,0.11452003999999995
T31091,Hooker,NE,0.1232988699999999
T31093,Howard,NE,0.103121245
T31095,Jefferson,NE,0.10530221849999996
T31097,Johnson,NE,0.10879248999999995
T31099,Kearney,NE,0.14167238
T31101,Keith,NE,0.12044861
T31103,Keya Paha,NE,0.12743323
T31105,Kimball,NE,0.10735346999999995
T31107,Knox,NE,0.10827682499999995
T31109,Lancaster,NE,0.10059834749999995
T31111,Lincoln,NE,0.115750185
T31113,Logan,NE,0.1232988699999999
T31115,Loup,NE,0.1232988699999999
T31117,McPherson,NE,0.13288352999999994
T31119,Madison,NE,0.1011719375
T31121,Merrick,NE,0.10077895949999995
T31123,Morrill,NE,0.13472596499999995
T31125,Nance,NE,0.1017554625
T31127,Nemaha,NE,0.10349717499999994
T31129,Nuckolls,NE,0.11139161
T31131,Otoe,NE,0.10859719500000001
T31133,Pawnee,NE,0.10879248999999995
T31135,Perkins,NE,0.123675545
T31137,Phelps,NE,0.097359014
T31139,Pierce,NE,0.098493589
T31141,Platte,NE,0.098722025
T31143,Polk,NE,0.11156742
T31145,Red Willow,NE,0.12268208
T31147,Richardson,NE,0.10453208499999994
T31149,Rock,NE,0.11660082499999999
T31151,Saline,NE,0.10741008499999999
T31153,Sarpy,NE,0.1139631299999999
T31155,Saunders,NE,0.11128796499999995
T31157,Scotts Bluff,NE,0.141859485
T31159,Seward,NE,0.104963005
T31161,Sheridan,NE,0.14246819
T31163,Sherman,NE,0.115149455
T31165,Sioux,NE,0.142875
T31167,Stanton,NE,0.0997378245
T31169,Thayer,NE,0.11095199
T31171,Thomas,NE,0.1232988699999999
T31173,Thurston,NE,0.10362185
T31175,Valley,NE,0.11924715
T31177,Washington,NE,0.12343858499999996
T31179,Wayne,NE,0.099410898
T31181,Webster,NE,0.094154192
T31183,Wheeler,NE,0.10886034999999995
T31185,York,NE,0.10362185
T32001,Churchill,NV,0.10273455999999995
T32003,Clark,NV,0.10393988
T32005,Douglas,NV,0.05722
T32007,Elko,NV,0.0870836945
T32009,Esmeralda,NV,0.096680455
T32011,Eureka,NV,0.075401957
T32013,Humboldt,NV,0.070509488
T32015,Lander,NV,0.05722
T32017,Lincoln,NV,0.10452928749999998
T32019,Lyon,NV,0.05722
T32021,Mineral,NV,0.05722
T32023,Nye,NV,0.0674909785
T32027,Pershing,NV,0.05722
T32029,Storey,NV,0.05722
T32031,Washoe,NV,0.1023255799999999
T32033,White Pine,NV,0.075401957
T32510,Carson City,NV,0.05722
T33001,Belknap,NH,0.10469686
T33003,Carroll,NH,0.0848
T33005,Cheshire,NH,0.0848
T33007,Coos,NH,0.05763999999999995
T33009,Grafton,NH,0.11332680499999995
T33011,Hillsborough,NH,0.07073999999999996
T33013,Merrimack,NH,0.0848
T33015,Rockingham,NH,0.0979
T33017,Strafford,NH,0.05763999999999995
T33019,Sullivan,NH,0.0848
T34001,Atlantic,NJ,0.1817308299999999
T34003,Bergen,NJ,0.1641930999999999
T34005,Burlington,NJ,0.17713223499999994
T34007,Camden,NJ,0.17713223499999994
T34009,Cape May,NJ,0.1817308299999999
T34011,Cumberland,NJ,0.17437190499999994
T34013,Essex,NJ,0.10478032
T34015,Gloucester,NJ,0.17713223499999994
T34017,Hudson,NJ,0.17253364
T34019,Hunterdon,NJ,0.10478032
T34021,Mercer,NJ,0.10478032
T34023,Middlesex,NJ,0.17253364
T34025,Monmouth,NJ,0.10478032
T34027,Morris,NJ,0.15138928499999998
T34029,Ocean,NJ,0.17226491
T34031,Passaic,NJ,0.14721901499999995
T34033,Salem,NJ,0.17713223499999994
T34035,Somerset,NJ,0.10478032
T34037,Sussex,NJ,0.14470340499999995
T34039,Union,NJ,0.10478032
T34041,Warren,NJ,0.10478032
T35001,Bernalillo,NM,0.0691476
T35003,Catron,NM,0.0723738
T35005,Chaves,NM,0.0836819224999999
T35006,Cibola,NM,0.0691476
T35007,Colfax,NM,0.15571429
T35009,Curry,NM,0.094444769
T35011,De Baca,NM,0.094444769
T35013,Dona Ana,NM,0.08524
T35015,Eddy,NM,0.0836819224999999
T35017,Grant,NM,0.08524
T35019,Guadalupe,NM,0.1122664999999999
T35021,Harding,NM,0.1122664999999999
T35023,Hidalgo,NM,0.08524
T35025,Lea,NM,0.0808756799999999
T35027,Lincoln,NM,0.07814522857142855
T35028,Los Alamos,NM,0.07547201428571426
T35029,Luna,NM,0.08041999999999999
T35031,McKinley,NM,0.12258449
T35033,Mora,NM,0.12142461499999996
T35035,Otero,NM,0.0808756799999999
T35037,Quay,NM,0.1122664999999999
T35039,Rio Arriba,NM,0.083311835
T35041,Roosevelt,NM,0.094444769
T35043,Sandoval,NM,0.07814522857142855
T35045,San Juan,NM,0.13268893
T35047,San Miguel,NM,0.0871428571428571
T35049,Santa Fe,NM,0.11243273357142855
T35051,Sierra,NM,0.11723408499999996
T35053,Socorro,NM,0.08137142857142855
T35055,Taos,NM,0.05588
T35057,Torrance,NM,0.0871428571428571
T35059,Union,NM,0.13153384499999995
T35061,Valencia,NM,0.07814522857142855
T36001,Albany,NY,0.12640154
T36003,Allegany,NY,0.059428854
T36005,Bronx,NY,0.01528
T36007,Broome,NY,0.065439673
T36009,Cattaraugus,NY,0.06433671299999995
T36011,Cayuga,NY,0.08788327
T36013,Chautauqua,NY,0.065533892
T36015,Chemung,NY,0.061095321428571395
T36017,Chenango,NY,0.08972672849999995
T36019,Clinton,NY,0.048153607
T36021,Columbia,NY,0.12640154
T36023,Cortland,NY,0.07051114
T36025,Delaware,NY,0.09411156999999999
T36027,Dutchess,NY,0.12640154
T36029,Erie,NY,0.052340336
T36031,Essex,NY,0.0549330669999999
T36033,Franklin,NY,0.053750648
T36035,Fulton,NY,0.12640154
T36037,Genesee,NY,0.077461001
T36039,Greene,NY,0.12640154
T36041,Hamilton,NY,0.08788327
T36043,Herkimer,NY,0.0514660725
T36045,Jefferson,NY,0.079381799
T36047,Kings,NY,0.01528
T36049,Lewis,NY,0.0518292199999999
T36051,Livingston,NY,0.058112
T36053,Madison,NY,0.0582793709999999
T36055,Monroe,NY,0.058112
T36057,Montgomery,NY,0.12640154
T36059,Nassau,NY,0.12342885
T36061,New York,NY,0.01528
T36063,Niagara,NY,0.08788327
T36065,Oneida,NY,0.0550542954999999
T36067,Onondaga,NY,0.054022099500000004
T36069,Ontario,NY,0.058112
T36071,Orange,NY,0.049365
T36073,Orleans,NY,0.060300489
T36075,Oswego,NY,0.12640154
T36077,Otsego,NY,0.12534572499999996
T36079,Putnam,NY,0.11255106499999999
T36081,Queens,NY,0.093029383
T36083,Rensselaer,NY,0.08788327
T36085,Richmond,NY,0.01528
T36087,Rockland,NY,0.01311
T36089,St Lawrence,NY,0.08893459000000001
T36091,Saratoga,NY,0.08788327
T36093,Schenectady,NY,0.12640154
T36095,Schoharie,NY,0.100905936
T36097,Schuyler,NY,0.049365
T36099,Seneca,NY,0.08788327
T36101,Steuben,NY,0.059315524
T36103,Suffolk,NY,0.19787970649999997
T36105,Sullivan,NY,0.0312375
T36107,Tioga,NY,0.061095321428571395
T36109,Tompkins,NY,0.050921386
T36111,Ulster,NY,0.11255106499999999
T36113,Warren,NY,0.12640154
T36115,Washington,NY,0.08788327
T36117,Wayne,NY,0.058112
T36119,Westchester,NY,0.0323225
T36121,Wyoming,NY,0.0581727665
T36123,Yates,NY,0.043425104
T37001,Alamance,NC,0.083807835
T37003,Alexander,NC,0.11437798
T37005,Alleghany,NC,0.1286055
T37007,Anson,NC,0.11532567
T37009,Ashe,NC,0.1286055
T37011,Avery,NC,0.11532567
T37013,Beaufort,NC,0.13160128999999995
T37015,Bertie,NC,0.1300414
T37017,Bladen,NC,0.12899113499999998
T37019,Brunswick,NC,0.115895355
T37021,Buncombe,NC,0.12013034
T37023,Burke,NC,0.11422807
T37025,Cabarrus,NC,0.10259096
T37027,Caldwell,NC,0.11437798
T37029,Camden,NC,0.055588333333333295
T37031,Carteret,NC,0.11557107999999999
T37033,Caswell,NC,0.05229
T37035,Catawba,NC,0.11437798
T37037,Chatham,NC,0.062
T37039,Cherokee,NC,0.121754565
T37041,Chowan,NC,0.08889928833333324
T37043,Clay,NC,0.05229
T37045,Cleveland,NC,0.10568196
T37047,Columbus,NC,0.12992234
T37049,Craven,NC,0.1178154
T37051,Cumberland,NC,0.11532567
T37053,Currituck,NC,0.055588333333333295
T37055,Dare,NC,0.15186696
T37057,Davidson,NC,0.12063874
T37059,Davie,NC,0.08333399
T37061,Duplin,NC,0.116620855
T37063,Durham,NC,0.064945
T37065,Edgecombe,NC,0.120489475
T37067,Forsyth,NC,0.08773899
T37069,Franklin,NC,0.11532567
T37071,Gaston,NC,0.114303025
T37073,Gates,NC,0.1114919033333333
T37075,Graham,NC,0.05229
T37077,Granville,NC,0.05529833333333325
T37079,Greene,NC,0.121057585
T37081,Guilford,NC,0.114851825
T37083,Halifax,NC,0.14648306
T37085,Harnett,NC,0.11532567
T37087,Haywood,NC,0.12168859
T37089,Henderson,NC,0.083807835
T37091,Hertford,NC,0.1114919033333333
T37093,Hoke,NC,0.116195935
T37095,Hyde,NC,0.1039218133333333
T37097,Iredell,NC,0.06241
T37099,Jackson,NC,0.12670479
T37101,Johnston,NC,0.11585264
T37103,Jones,NC,0.11581649
T37105,Lee,NC,0.088662835
T37107,Lenoir,NC,0.121462545
T37109,Lincoln,NC,0.114303025
T37111,McDowell,NC,0.11477687
T37113,Macon,NC,0.13808391
T37115,Madison,NC,0.12493501
T37117,Martin,NC,0.137004275
T37119,Mecklenburg,NC,0.11746712
T37121,Mitchell,NC,0.11532567
T37123,Montgomery,NC,0.12355714500000001
T37125,Moore,NC,0.1170662
T37127,Nash,NC,0.117981545
T37129,New Hanover,NC,0.11532567
T37131,Northampton,NC,0.0559766666666666
T37133,Onslow,NC,0.116815945
T37135,Orange,NC,0.05229
T37137,Pamlico,NC,0.133596315
T37139,Pasquotank,NC,0.0559766666666666
T37141,Pender,NC,0.1178154
T37143,Perquimans,NC,0.1114919033333333
T37145,Person,NC,0.0546199999999999
T37147,Pitt,NC,0.1234679599999999
T37149,Polk,NC,0.0739
T37151,Randolph,NC,0.114851825
T37153,Richmond,NC,0.12355714500000001
T37155,Robeson,NC,0.12423219
T37157,Rockingham,NC,0.08333399
T37159,Rowan,NC,0.118491735
T37161,Rutherford,NC,0.11477687
T37163,Sampson,NC,0.12174312
T37165,Scotland,NC,0.117472925
T37167,Stanly,NC,0.12260549
T37169,Stokes,NC,0.0611
T37171,Surry,NC,0.056695
T37173,Swain,NC,0.05229
T37175,Transylvania,NC,0.100281505
T37177,Tyrrell,NC,0.0559766666666666
T37179,Union,NC,0.092142745
T37181,Vance,NC,0.0776
T37183,Wake,NC,0.0776
T37185,Warren,NC,0.0856511683333333
T37187,Washington,NC,0.1039218133333333
T37189,Watauga,NC,0.1094159
T37191,Wayne,NC,0.11835658
T37193,Wilkes,NC,0.08773899
T37195,Wilson,NC,0.11835658
T37197,Yadkin,NC,0.0611
T37199,Yancey,NC,0.12013034
T38001,Adams,ND,0.089738275
T38003,Barnes,ND,0.10199869
T38005,Benson,ND,0.10199869
T38007,Billings,ND,0.10183221
T38009,Bottineau,ND,0.0969726149999999
T38011,Bowman,ND,0.089738275
T38013,Burke,ND,0.066274605
T38015,Burleigh,ND,0.10115725999999989
T38017,Cass,ND,0.10723380499999995
T38019,Cavalier,ND,0.10726664499999994
T38021,Dickey,ND,0.10199156499999995
T38023,Divide,ND,0.0736349765
T38025,Dunn,ND,0.077645121
T38027,Eddy,ND,0.10199869
T38029,Emmons,ND,0.1053097799999999
T38031,Foster,ND,0.09950171499999995
T38033,Golden Valley,ND,0.08973866550000001
T38035,Grand Forks,ND,0.07939534999999995
T38037,Grant,ND,0.10010865499999999
T38039,Griggs,ND,0.10199869
T38041,Hettinger,ND,0.10886938
T38043,Kidder,ND,0.10199869
T38045,LaMoure,ND,0.10199156499999995
T38047,Logan,ND,0.10199156499999995
T38049,McHenry,ND,0.0970047399999999
T38051,McIntosh,ND,0.10697839
T38053,McKenzie,ND,0.077645121
T38055,McLean,ND,0.10482023999999995
T38057,Mercer,ND,0.10183221
T38059,Morton,ND,0.10010865499999999
T38061,Mountrail,ND,0.08900004399999994
T38063,Nelson,ND,0.0970047399999999
T38065,Oliver,ND,0.10183221
T38067,Pembina,ND,0.0970047399999999
T38069,Pierce,ND,0.09950171499999995
T38071,Ramsey,ND,0.10199869
T38073,Ransom,ND,0.10697839
T38075,Renville,ND,0.0969404899999999
T38077,Richland,ND,0.11144900999999996
T38079,Rolette,ND,0.0970047399999999
T38081,Sargent,ND,0.10697839
T38083,Sheridan,ND,0.10482023999999995
T38085,Sioux,ND,0.10010865499999999
T38087,Slope,ND,0.10881083999999995
T38089,Stark,ND,0.082701105
T38091,Steele,ND,0.0921948984999999
T38093,Stutsman,ND,0.10199869
T38095,Towner,ND,0.09950171499999995
T38097,Traill,ND,0.0970047399999999
T38099,Walsh,ND,0.11516496500000001
T38101,Ward,ND,0.080995348
T38103,Wells,ND,0.10199869
T38105,Williams,ND,0.080995348
T39001,Adams,OH,0.11919271833333331
T39003,Allen,OH,0.12416852
T39005,Ashland,OH,0.1138883583333333
T39007,Ashtabula,OH,0.11727510499999999
T39009,Athens,OH,0.13803969
T39011,Auglaize,OH,0.12449533500000001
T39013,Belmont,OH,0.12629217
T39015,Brown,OH,0.11128793
T39017,Butler,OH,0.0636445745
T39019,Carroll,OH,0.12098781
T39021,Champaign,OH,0.12601577
T39023,Clark,OH,0.11568345
T39025,Clermont,OH,0.10636671
T39027,Clinton,OH,0.096539149
T39029,Columbiana,OH,0.12377109
T39031,Coshocton,OH,0.12424031333333324
T39033,Crawford,OH,0.11568345
T39035,Cuyahoga,OH,0.11886676
T39037,Darke,OH,0.12416852
T39039,Defiance,OH,0.1175409833333333
T39041,Delaware,OH,0.11568345
T39043,Erie,OH,0.13024741
T39045,Fairfield,OH,0.1120932666666666
T39047,Fayette,OH,0.1138883583333333
T39049,Franklin,OH,0.11608547
T39051,Fulton,OH,0.12704446
T39053,Gallia,OH,0.1377404483333333
T39055,Geauga,OH,0.11727510499999999
T39057,Greene,OH,0.1033037345
T39059,Guernsey,OH,0.14094554499999995
T39061,Hamilton,OH,0.0255154
T39063,Hancock,OH,0.1318763299999999
T39065,Hardin,OH,0.134155935
T39067,Harrison,OH,0.134128645
T39069,Henry,OH,0.1269835299999999
T39071,Highland,OH,0.1120932666666666
T39073,Hocking,OH,0.11919271833333331
T39075,Holmes,OH,0.12603540499999993
T39077,Huron,OH,0.1138883583333333
T39079,Jackson,OH,0.14253224
T39081,Jefferson,OH,0.12629217
T39083,Knox,OH,0.12603540499999993
T39085,Lake,OH,0.132263195
T39087,Lawrence,OH,0.1377404483333333
T39089,Licking,OH,0.12629217
T39091,Logan,OH,0.13634809
T39093,Lorain,OH,0.116899065
T39095,Lucas,OH,0.1255163
T39097,Madison,OH,0.1138883583333333
T39099,Mahoning,OH,0.12377109
T39101,Marion,OH,0.131777095
T39103,Medina,OH,0.11249752999999996
T39105,Meigs,OH,0.1377404483333333
T39107,Mercer,OH,0.12440859
T39109,Miami,OH,0.11590914
T39111,Monroe,OH,0.12008385999999996
T39113,Montgomery,OH,0.0636445745
T39115,Morgan,OH,0.1446295699999999
T39117,Morrow,OH,0.13196378
T39119,Muskingum,OH,0.11919271833333331
T39121,Noble,OH,0.13546086999999996
T39123,Ottawa,OH,0.13442765499999998
T39125,Paulding,OH,0.1120932666666666
T39127,Perry,OH,0.11919271833333331
T39129,Pickaway,OH,0.1043162078333333
T39131,Pike,OH,0.12629217
T39133,Portage,OH,0.11727510499999999
T39135,Preble,OH,0.096539149
T39137,Putnam,OH,0.12357861
T39139,Richland,OH,0.1218408
T39141,Ross,OH,0.1120932666666666
T39143,Sandusky,OH,0.1229887
T39145,Scioto,OH,0.12629217
T39147,Seneca,OH,0.1229887
T39149,Shelby,OH,0.12614365
T39151,Stark,OH,0.12371625
T39153,Summit,OH,0.11727510499999999
T39155,Trumbull,OH,0.11568345
T39157,Tuscarawas,OH,0.13961331999999999
T39159,Union,OH,0.13196378
T39161,Van Wert,OH,0.10952071
T39163,Vinton,OH,0.12629217
T39165,Warren,OH,0.096539149
T39167,Washington,OH,0.13495555333333328
T39169,Wayne,OH,0.1138883583333333
T39171,Williams,OH,0.1229887
T39173,Wood,OH,0.12185955000000001
T39175,Wyandot,OH,0.1138883583333333
T40001,Adair,OK,0.11354386999999999
T40003,Alfalfa,OK,0.080020606
T40005,Atoka,OK,0.10992581
T40007,Beaver,OK,0.135890285
T40009,Beckham,OK,0.068805875
T40011,Blaine,OK,0.1228146099999999
T40013,Bryan,OK,0.10992581
T40015,Caddo,OK,0.1030485
T40017,Canadian,OK,0.10985109500000001
T40019,Carter,OK,0.11217955
T40021,Cherokee,OK,0.10597203
T40023,Choctaw,OK,0.10992581
T40025,Cimarron,OK,0.18255007499999995
T40027,Cleveland,OK,0.10253130999999996
T40029,Coal,OK,0.090725655
T40031,Comanche,OK,0.112527245
T40033,Cotton,OK,0.10918747
T40035,Craig,OK,0.10431577
T40037,Creek,OK,0.085904185
T40039,Custer,OK,0.094089595
T40041,Delaware,OK,0.10597203
T40043,Dewey,OK,0.094089595
T40045,Ellis,OK,0.09956103666666664
T40047,Garfield,OK,0.10302262
T40049,Garvin,OK,0.099650797
T40051,Grady,OK,0.1030485
T40053,Grant,OK,0.11089797199999996
T40055,Greer,OK,0.1219563999999999
T40057,Harmon,OK,0.068805875
T40059,Harper,OK,0.1218103
T40061,Haskell,OK,0.0715255
T40063,Hughes,OK,0.08676980999999995
T40065,Jackson,OK,0.12674572
T40067,Jefferson,OK,0.0715255
T40069,Johnston,OK,0.0715255
T40071,Kay,OK,0.11483008
T40073,Kingfisher,OK,0.10094785
T40075,Kiowa,OK,0.12880846
T40077,Latimer,OK,0.0715255
T40079,Le Flore,OK,0.09116409299999995
T40081,Lincoln,OK,0.10251836999999994
T40083,Logan,OK,0.106868455
T40085,Love,OK,0.0655343194444444
T40087,McClain,OK,0.107614025
T40089,McCurtain,OK,0.09554742249999995
T40091,McIntosh,OK,0.06626929166666665
T40093,Major,OK,0.096343894
T40095,Marshall,OK,0.0655343194444444
T40097,Mayes,OK,0.0955786075
T40099,Murray,OK,0.09088851166666664
T40101,Muskogee,OK,0.08349255666666665
T40103,Noble,OK,0.1097214
T40105,Nowata,OK,0.106624145
T40107,Okfuskee,OK,0.06626929166666665
T40109,Oklahoma,OK,0.10303556
T40111,Okmulgee,OK,0.06626929166666665
T40113,Osage,OK,0.1097214
T40115,Ottawa,OK,0.101206116
T40117,Pawnee,OK,0.10302262
T40119,Payne,OK,0.10637200999999999
T40121,Pittsburg,OK,0.09614472
T40123,Pontotoc,OK,0.0715255
T40125,Pottawatomie,OK,0.10253130999999996
T40127,Pushmataha,OK,0.0715255
T40129,Roger Mills,OK,0.068805875
T40131,Rogers,OK,0.10597203
T40133,Seminole,OK,0.0815136016666666
T40135,Sequoyah,OK,0.10924921
T40137,Stephens,OK,0.11217955
T40139,Texas,OK,0.13367158
T40141,Tillman,OK,0.11287494
T40143,Tulsa,OK,0.10495957
T40145,Wagoner,OK,0.0715255
T40147,Washington,OK,0.0715255
T40149,Washita,OK,0.088680955
T40151,Woods,OK,0.09453614199999999
T40153,Woodward,OK,0.12997911
T41001,Baker,OR,0.09072734999999996
T41003,Benton,OR,0.10363796
T41005,Clackamas,OR,0.05852467049999995
T41007,Clatsop,OR,0.08522495999999999
T41009,Columbia,OR,0.077666901
T41011,Coos,OR,0.099536605
T41013,Crook,OR,0.082418218
T41015,Curry,OR,0.106230461
T41017,Deschutes,OR,0.0863934135
T41019,Douglas,OR,0.1015872825
T41021,Gilliam,OR,0.10573743
T41023,Grant,OR,0.09627600399999994
T41025,Harney,OR,0.082418218
T41027,Hood River,OR,0.082870379
T41029,Jackson,OR,0.06349435899999994
T41031,Jefferson,OR,0.091351308
T41033,Josephine,OR,0.0324430199999999
T41035,Klamath,OR,0.06140581449999995
T41037,Lake,OR,0.0863934135
T41039,Lane,OR,0.1015872825
T41041,Lincoln,OR,0.099536605
T41043,Linn,OR,0.097494634
T41045,Malheur,OR,0.081336109
T41047,Marion,OR,0.0668781635
T41049,Morrow,OR,0.088779568
T41051,Multnomah,OR,0.060315666
T41053,Polk,OR,0.084349878
T41055,Sherman,OR,0.10573743
T41057,Tillamook,OR,0.10019745
T41059,Umatilla,OR,0.088779568
T41061,Union,OR,0.09499013399999995
T41063,Wallowa,OR,0.080254
T41065,Wasco,OR,0.08104198500000001
T41067,Washington,OR,0.0872091
T41069,Wheeler,OR,0.11566466
T41071,Yamhill,OR,0.08779114599999999
T42001,Adams,PA,0.0536699999999999
T42003,Allegheny,PA,0.15419412499999996
T42005,Armstrong,PA,0.12573684
T42007,Beaver,PA,0.15361828
T42009,Bedford,PA,0.0946953964285714
T42011,Berks,PA,0.1317659
T42013,Blair,PA,0.09928124142857139
T42015,Bradford,PA,0.1317659
T42017,Bucks,PA,0.12634895
T42019,Butler,PA,0.12758244
T42021,Cambria,PA,0.12573684
T42023,Cameron,PA,0.10334731999999999
T42025,Carbon,PA,0.13505779
T42027,Centre,PA,0.1287956
T42029,Chester,PA,0.12634895
T42031,Clarion,PA,0.11046015642857135
T42033,Clearfield,PA,0.12573684
T42035,Clinton,PA,0.14850027
T42037,Columbia,PA,0.15219909999999998
T42039,Crawford,PA,0.131464635
T42041,Cumberland,PA,0.0664128214285714
T42043,Dauphin,PA,0.08902695999999999
T42045,Delaware,PA,0.12634895
T42047,Elk,PA,0.10635522
T42049,Erie,PA,0.12831230999999998
T42051,Fayette,PA,0.079012575
T42053,Forest,PA,0.15839010999999995
T42055,Franklin,PA,0.0852700949285714
T42057,Fulton,PA,0.09291550500000001
T42059,Greene,PA,0.04146
T42061,Huntingdon,PA,0.0958233264285714
T42063,Indiana,PA,0.09928124142857139
T42065,Jefferson,PA,0.09928124142857139
T42067,Juniata,PA,0.1287956
T42069,Lackawanna,PA,0.15000436
T42071,Lancaster,PA,0.13027789
T42073,Lawrence,PA,0.14821115
T42075,Lebanon,PA,0.0728256428571428
T42077,Lehigh,PA,0.09271794999999994
T42079,Luzerne,PA,0.10964487
T42081,Lycoming,PA,0.1022957714285714
T42083,McKean,PA,0.1063957964285714
T42085,Mercer,PA,0.14098419
T42087,Mifflin,PA,0.1287956
T42089,Monroe,PA,0.09271794999999994
T42091,Montgomery,PA,0.1317659
T42093,Montour,PA,0.1317659
T42095,Northampton,PA,0.09271794999999994
T42097,Northumberland,PA,0.1317659
T42099,Perry,PA,0.10630528
T42101,Philadelphia,PA,0.12634895
T42103,Pike,PA,0.12200782
T42105,Potter,PA,0.0728256428571428
T42107,Schuylkill,PA,0.13695311
T42109,Snyder,PA,0.1317659
T42111,Somerset,PA,0.0854811124285714
T42113,Sullivan,PA,0.1022957714285714
T42115,Susquehanna,PA,0.0728256428571428
T42117,Tioga,PA,0.1059678664285714
T42119,Union,PA,0.13039908
T42121,Venango,PA,0.14172074999999995
T42123,Warren,PA,0.13534683
T42125,Washington,PA,0.04146
T42127,Wayne,PA,0.1022957714285714
T42129,Westmoreland,PA,0.11656515
T42131,Wyoming,PA,0.0912352564285714
T42133,York,PA,0.11820715499999995
T44001,Bristol,RI,0.21809504
T44003,Kent,RI,0.21809504
T44005,Newport,RI,0.21809504
T44007,Providence,RI,0.182458175
